Company,TypeName,Cpu,Ram,Gpu,OpSys,Weight,Price,Touchscreen,IPS,ppi,SSD,HDD
HP,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4.0,Intel HD Graphics 405,Windows 10,1.96,26640.0,0,0,100.45466986113651,0,1000
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 980M,Windows 10,4.3,122490.72,0,1,157.3505121487356,128,1000
Dell,Ultrabook,Intel Core i3 6100U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,1.5,60480.792,0,0,100.45466986113651,0,500
Dell,Ultrabook,Intel Core i3 6100U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,1.5,62176.1616,0,0,100.45466986113651,128,0
Acer,Notebook,Intel Celeron Dual Core 3205U 1.5GHz,4.0,Intel HD Graphics,Chrome OS,2.2,11135.52,0,0,100.45466986113651,16,0
HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8.0,AMD FirePro W6150M,Windows 7,3.0,154458.72,0,1,157.3505121487356,0,1000
Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,63882.72,0,0,141.21199808219862,512,0
Dell,Ultrabook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.5,75289.968,0,0,100.45466986113651,256,0
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.9,80516.2032,0,0,141.21199808219862,128,1000
Lenovo,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.1,46193.76,1,1,165.6321180513006,256,0
HP,Notebook,AMD A6-Series 9220 2.5GHz,4.0,AMD Radeon R4,Windows 10,2.1,21205.44,0,0,141.21199808219862,0,1000
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 960M,Windows 10,2.59,71341.92,0,1,157.3505121487356,128,1000
HP,Notebook,Intel Core M 6Y54 1.1GHz,8.0,Intel HD Graphics 515,Windows 10,1.16,90522.72,1,0,276.053530085501,256,0
Dell,Notebook,Intel Core i5 6200U 2.3GHz,4.0,AMD Radeon R5 M315,Windows 7,2.24,40980.312,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,4.0,Intel HD Graphics 520,Windows 10,2.1,22857.12,0,0,100.45466986113651,128,0
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.16,104908.32,0,0,141.21199808219862,512,0
Lenovo,2 in 1 Convertible,Intel Atom x5-Z8550 1.44GHz,4.0,Intel HD Graphics 400,Android,0.69,29250.72,1,1,224.17380907857276,0,0
Dell,Ultrabook,Intel Core i7 7560U 2.4GHz,8.0,Intel Iris Plus Graphics 640,Windows 10,1.23,73473.12,0,0,141.21199808219862,256,0
Lenovo,Gaming,Intel Core i7 6820HK 2.7GHz,16.0,Nvidia GeForce GTX 980M,Windows 10,4.6,146519.4672,0,1,157.3505121487356,256,0
Razer,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.25,54825.12,1,0,352.4651472131677,256,0
Toshiba,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.05,118601.28,0,0,141.21199808219862,512,0
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,3.52,69929.4672,0,0,141.21199808219862,128,1000
Vero,Notebook,Intel Atom X5-Z8350 1.44GHz,4.0,Intel HD Graphics 400,Windows 10,1.35,10442.88,0,0,141.21199808219862,0,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.16,90043.2,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.43,80612.64,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Linux,2.09,27899.0064,0,0,100.45466986113651,0,500
Asus,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.0,23176.8,0,0,100.45466986113651,0,1000
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.8,88924.32,1,1,165.6321180513006,256,0
Lenovo,2 in 1 Convertible,Intel Atom x5-Z8550 1.44GHz,4.0,Intel HD Graphics 400,Windows 10,0.69,25521.12,1,1,224.17380907857276,0,0
HP,Ultrabook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 7,1.26,100965.6,0,0,100.45466986113651,256,0
Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1060,No OS,2.4,52693.92,0,1,157.3505121487356,128,1000
HP,Gaming,Intel Core i5 6300HQ 2.3GHz,8.0,Nvidia GeForce GTX 1060,Windows 10,3.35,60153.12,0,1,157.3505121487356,128,1000
HP,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,2.04,33513.12,0,0,100.45466986113651,0,2000
Lenovo,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8.0,Nvidia Quadro M500M,Windows 7,1.8,109244.2464,1,1,165.6321180513006,512,0
Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4.0,Intel HD Graphics 500,Windows 10,1.5,14811.84,0,0,100.45466986113651,0,0
HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.84,40066.56,0,0,141.21199808219862,256,0
Acer,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Nvidia GeForce 940MX,Windows 10,2.23,32820.48,0,0,141.21199808219862,0,1000
Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,16.0,AMD Radeon R7 M360,Windows 10,2.5,58554.72,0,0,141.21199808219862,0,0
HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia Quadro M3000M,Windows 7,3.0,210424.032,0,1,157.3505121487356,256,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,AMD Radeon R7 M445,Windows 10,2.5,41771.52,0,0,100.45466986113651,0,1000
MSI,Gaming,Intel Core i7 6820HQ 2.7GHz,16.0,Nvidia GeForce GTX 980M,Windows 10,3.78,127818.72,0,0,141.21199808219862,256,1000
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 7,1.88,115709.2416,0,0,141.21199808219862,256,0
Lenovo,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,16.0,Intel HD Graphics 520,Windows 10,2.8,130003.2,1,1,209.8006828649808,512,0
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.4,60888.384,0,0,141.21199808219862,128,1000
HP,2 in 1 Convertible,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 10,1.48,86793.12,1,0,165.6321180513006,256,0
HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia Quadro M1000M,Windows 7,2.59,118761.12,0,1,157.3505121487356,256,0
HP,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 10,1.48,95850.72,1,0,209.8006828649808,256,0
HP,Workstation,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia Quadro M1000M,Windows 7,2.0,101178.72,0,0,141.21199808219862,256,0
HP,Ultrabook,Intel Core i7 6500U 2.50GHz,8.0,Intel HD Graphics 520,Windows 7,1.26,122381.496,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 940MX,Windows 10,2.18,53807.472,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 7,1.88,84129.12,0,0,141.21199808219862,256,0
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.27,124621.92,1,1,209.8006828649808,256,0
Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,4.0,Intel HD Graphics 520,No OS,1.9,18061.92,0,0,100.45466986113651,0,1000
HP,Notebook,AMD E-Series 7110 1.8GHz,4.0,AMD Radeon R2 Graphics,Windows 10,1.86,15824.16,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,AMD Radeon R5 M330,No OS,2.32,31914.72,0,0,141.21199808219862,0,1000
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,63882.72,0,0,141.21199808219862,0,1000
Dell,Notebook,Intel Core i5 6300HQ 2.3GHz,8.0,Nvidia GeForce 960M,Windows 10,2.04,119916.2304,1,1,282.42399616439724,256,0
HP,Notebook,AMD A6-Series A6-9220 2.5GHz,4.0,AMD Radeon 520,Windows 10,1.91,25515.2592,0,0,141.21199808219862,256,0
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,79536.384,0,0,141.21199808219862,256,1000
Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,12.0,Intel HD Graphics 520,Windows 7,1.4,122490.72,0,0,141.21199808219862,512,0
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,AMD Radeon R5 M330,Windows 10,2.5,42010.7472,0,0,141.21199808219862,0,0
HP,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 10,1.48,108744.48,1,0,209.8006828649808,512,0
Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 7,1.7,79866.72,0,0,141.21199808219862,256,0
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 970M,Windows 10,1.7,94252.32,0,0,141.21199808219862,256,1000
HP,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.62,47898.72,0,1,157.3505121487356,0,1000
Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,8.0,Intel HD Graphics 520,Windows 10,2.2,24455.52,0,0,100.45466986113651,0,1000
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,No OS,2.1,25414.0272,0,0,100.45466986113651,0,500
Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,79813.44,0,0,282.42399616439724,128,1000
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.95,74059.2,0,1,157.3505121487356,256,0
Lenovo,Notebook,Intel Core i3 6006U 2GHz,4.0,Nvidia GeForce 920MX ,Windows 10,2.2,24935.04,0,0,141.21199808219862,0,1000
HP,Notebook,Intel Celeron Dual Core N3060 1.6GHz,2.0,Intel HD Graphics 400,Windows 10,1.44,13266.72,0,0,100.45466986113651,0,0
MSI,Gaming,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.2,44701.92,0,1,157.3505121487356,0,1000
HP,Notebook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.96,36177.12,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i7 8550U 1.8GHz,16.0,Intel UHD Graphics 620,Windows 10,2.1,61751.52,0,0,141.21199808219862,512,0
Asus,Notebook,Intel Celeron Dual Core N3050 1.6GHz,4.0,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,No OS,2.1,21205.44,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce 940MX,No OS,2.2,37775.52,0,0,141.21199808219862,0,1000
Asus,Notebook,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.0,40972.32,0,0,141.21199808219862,256,0
Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,4.0,Intel HD Graphics 520,Windows 7,2.32,43956.0,0,0,141.21199808219862,0,0
Lenovo,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 960,Windows 10,3.31,69530.4,0,1,157.3505121487356,512,0
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 970M,Windows 10,1.91,114731.5536,0,0,141.21199808219862,128,1000
HP,Notebook,Intel Core i3 6100U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,2.07,34632.0,0,0,100.45466986113651,0,500
Lenovo,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.36,87219.36,1,1,209.8006828649808,256,0
Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,6.0,Nvidia GeForce 920M,Windows 10,1.54,44275.68,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,Nvidia GeForce GT 940MX,Linux,1.98,47686.1328,0,0,141.21199808219862,256,0
Acer,Notebook,Intel Celeron Dual Core N3350 2GHz,4.0,Intel HD Graphics 500,Windows 10,2.1,17742.24,0,0,100.45466986113651,0,500
HP,Notebook,Intel Core i7 6700HQ 2.6GHz,6.0,Nvidia GeForce GTX 960M,Windows 10,2.18,42570.72,0,1,157.3505121487356,0,1000
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.591,48431.52,0,1,157.3505121487356,256,1000
Dell,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,2.09,62817.12,1,0,165.6321180513006,512,0
Acer,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Nvidia GeForce 940MX,Windows 10,2.23,36816.48,0,0,141.21199808219862,256,0
Dell,Ultrabook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Linux,1.23,58554.72,1,0,276.053530085501,256,0
Acer,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,4.2,138474.72,0,1,157.3505121487356,256,1000
Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.4,43636.32,0,1,157.3505121487356,0,1000
Samsung,2 in 1 Convertible,Samsung Cortex A72&A53 2.0GHz,4.0,ARM Mali T860 MP4,Chrome OS,1.15,35111.52,1,1,234.50740003017813,0,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.86,25840.8,0,0,100.45466986113651,0,500
Apple,Ultrabook,Intel Core M 1.1GHz,8.0,Intel HD Graphics 5300,Mac OS X,0.92,61964.64,0,1,226.41554716935852,0,0
Dell,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.6,63882.72,1,1,165.6321180513006,256,0
HP,Notebook,Intel Core i7 7700HQ 2.8GHz,12.0,Nvidia GeForce GTX 1050,Windows 10,2.21,70702.56,0,1,157.3505121487356,128,1000
Lenovo,Notebook,Intel Core i3 6006U 2GHz,4.0,AMD Radeon R5 M430,No OS,1.9,19607.04,0,0,100.45466986113651,0,1000
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 980M,Windows 10,4.3,114552.0,0,1,157.3505121487356,512,1000
Acer,Notebook,Intel Celeron Dual Core N3350 2GHz,4.0,Intel HD Graphics 500,Linux,2.1,14492.16,0,0,100.45466986113651,0,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.43,109165.392,0,0,141.21199808219862,256,1000
Dell,Notebook,Intel Core i3 6006U 2.0GHz,4.0,AMD Radeon R7 M440,Windows 10,2.3,26586.72,0,0,100.45466986113651,128,0
Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,8.0,Nvidia GeForce 920MX,No OS,2.2,33513.12,0,0,100.45466986113651,0,500
Dell,Ultrabook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.2,142790.4,1,0,276.053530085501,512,0
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 1060,Windows 10,2.2,62284.32,0,0,141.21199808219862,0,1000
Dell,Notebook,Intel Core i5 7200U 2.5GHz,8.0,AMD Radeon R7 M445,Windows 10,2.36,47365.92,0,0,141.21199808219862,256,0
HP,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,1.91,30849.12,0,0,100.45466986113651,256,0
Lenovo,Notebook,AMD E-Series 9000 2.2GHz,4.0,AMD Radeon R2 Graphics,Windows 10,2.2,15930.72,0,0,100.45466986113651,0,500
Acer,Notebook,Intel Core i3 6006U 2.0GHz,8.0,Nvidia GeForce 940MX,Windows 10,3.3,33513.12,0,0,106.11306214269258,0,1000
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,2.2,130482.72,0,0,141.21199808219862,256,1000
Apple,Ultrabook,Intel Core M 1.2GHz,8.0,Intel HD Graphics 515,Mac OS X,0.92,68145.12,0,1,226.41554716935852,0,0
Asus,Notebook,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.2,93186.72,0,0,141.21199808219862,128,1000
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.43,103842.1872,0,1,157.3505121487356,256,1000
Dell,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,Windows 10,2.191,53226.72,1,1,165.6321180513006,256,0
Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.9,103842.72,0,0,141.21199808219862,256,1000
Acer,Netbook,Intel Celeron Dual Core 3205U 1.5GHz,2.0,Intel HD Graphics,Chrome OS,1.3,9270.72,0,0,100.45466986113651,32,0
Acer,Notebook,Intel Core i3 6006U 2GHz,4.0,Nvidia GeForce 940MX,Windows 10,3.3,31861.44,0,0,106.11306214269258,0,1000
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,No OS,2.8,28717.92,0,0,106.11306214269258,0,1000
Lenovo,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,67772.16,0,1,157.3505121487356,128,1000
Acer,2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,8.0,Intel HD Graphics 615,Windows 10,1.2,61218.72,1,1,165.6321180513006,256,0
Lenovo,Notebook,Intel Core i7 6600U 2.6GHz,8.0,Intel HD Graphics 520,Windows 10,2.3,81465.12,0,1,157.3505121487356,256,0
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 1060,Windows 10,2.2,78647.1408,0,0,141.21199808219862,128,1000
HP,Notebook,AMD A12-Series 9720P 2.7GHz,6.0,AMD Radeon 530,Windows 10,2.1,28185.12,0,0,141.21199808219862,0,1000
Dell,Ultrabook,Intel Core i5 6300U 2.4GHz,8.0,Intel HD Graphics 520,Windows 7,1.26,91288.3536,1,0,165.6321180513006,256,0
Dell,2 in 1 Convertible,Intel Core i3 7100U 2.4GHz,4.0,Intel HD Graphics 620,Windows 10,2.08,27119.52,1,0,165.6321180513006,0,500
Asus,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4.0,Intel HD Graphics 405,Windows 10,2.65,16463.52,0,0,100.45466986113651,0,1000
Dell,Ultrabook,Intel Core i7 7500U 2.7GHz,8.0,Intel HD Graphics 620,Windows 10,1.29,78694.56,1,0,276.053530085501,256,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 520,Linux,2.18,27804.7008,0,0,100.45466986113651,0,1000
Lenovo,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 960M,Windows 10,2.6,54825.12,1,1,165.6321180513006,128,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,8.0,Nvidia GeForce GTX 1050,Windows 10,2.2,61218.72,0,0,141.21199808219862,128,1000
Lenovo,Netbook,Intel Core i7 6500U 2.50GHz,16.0,Intel HD Graphics 520,Windows 10,1.3,87912.0,1,1,165.6321180513006,512,0
Razer,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,1.95,186426.72,0,0,141.21199808219862,1000,0
Dell,Notebook,Intel Core i3 7100U 2.4GHz,8.0,Intel HD Graphics 620,Windows 10,2.3,24988.8528,1,0,100.45466986113651,0,1000
MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16.0,Nvidia GeForce GTX 1060,Windows 10,2.7,85141.44,0,0,141.21199808219862,256,1000
Apple,Ultrabook,Intel Core i5 1.6GHz,4.0,Intel HD Graphics 6000,Mac OS X,1.08,51095.52,0,0,100.45466986113651,0,0
HP,Notebook,Intel Core i3 6006U 2GHz,4.0,Intel HD Graphics 520,Windows 10,2.1,25467.84,0,0,141.21199808219862,0,1000
HP,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 7,1.54,117119.5632,0,0,122.3837316712388,256,0
Dell,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,2.24,39267.36,0,0,100.45466986113651,0,500
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.3,62284.32,0,0,141.21199808219862,128,1000
Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,16.0,Intel HD Graphics 620,Windows 10,1.4,79866.72,0,1,157.3505121487356,512,0
Lenovo,Notebook,AMD A12-Series 9720P 3.6GHz,6.0,AMD Radeon 530,Windows 10,2.2,31838.5296,0,0,141.21199808219862,256,0
Asus,Ultrabook,Intel Core i7 6500U 2.5GHz,8.0,Intel HD Graphics 520,Windows 10,1.45,68198.4,0,0,141.21199808219862,256,0
Acer,Notebook,Intel Core i3 6006U 2.0GHz,4.0,Intel HD Graphics 520,Linux,2.4,19276.704,0,0,100.45466986113651,0,500
Dell,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16.0,Nvidia GeForce 940MX,Windows 10,2.77,95850.72,1,0,165.6321180513006,512,0
HP,Notebook,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 7,1.54,58607.4672,0,0,141.21199808219862,256,0
Dell,Notebook,Intel Core i5 7200U 2.5GHz,4.0,Intel HD Graphics 620,Windows 10,1.6,46620.0,0,0,100.45466986113651,0,500
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 1070,Windows 10,2.34,123876.0,0,1,157.3505121487356,256,1000
Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8.0,Intel HD Graphics 620,No OS,2.3,30529.44,0,1,157.3505121487356,256,0
Dell,2 in 1 Convertible,Intel Core i5 7Y54 1.2GHz,8.0,Intel HD Graphics 615,Windows 10,1.24,96596.64,1,0,276.053530085501,256,0
Dell,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4.0,Intel HD Graphics,Linux,2.2,17262.72,0,0,100.45466986113651,0,500
HP,Notebook,AMD A6-Series 9220 2.5GHz,4.0,AMD Radeon R4 Graphics,Windows 10,1.86,21258.72,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i3 6100U 2.3GHz,6.0,Nvidia GeForce 920MX,Windows 10,2.4,30316.32,0,0,141.21199808219862,128,0
Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8.0,Intel HD Graphics 520,Windows 10,1.9,57116.16,0,1,157.3505121487356,256,0
Dell,Notebook,Intel Pentium Quad Core N3700 1.6GHz,4.0,Intel HD Graphics,Windows 10,2.2,23655.7872,0,0,100.45466986113651,0,500
Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4.0,Intel HD Graphics 500,Windows 10,2.0,18061.92,0,0,100.45466986113651,0,1000
Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,16.0,Nvidia GeForce GTX 970M,Windows 10,4.0,101232.0,0,1,157.3505121487356,128,1000
Dell,Notebook,Intel Core i3 6006U 2GHz,4.0,Intel HD Graphics 520,Windows 10,2.29,26107.2,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i7 6500U 2.5GHz,8.0,AMD Radeon R5 M330,Windows 7,2.32,47685.6,0,0,141.21199808219862,0,0
MSI,Gaming,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.4,65481.12,0,0,141.21199808219862,128,1000
Lenovo,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,4.0,Intel HD Graphics 520,Windows 10,1.8,44382.7728,1,0,165.6321180513006,128,0
Asus,Ultrabook,Intel Core M 6Y30 0.9GHz,8.0,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,157.3505121487356,512,0
Dell,Notebook,Intel Core i3 7100U 2.4GHz,6.0,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113651,0,1000
Acer,Notebook,Intel Celeron Dual Core N3060 1.6GHz,4.0,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,100.45466986113651,0,500
Dell,Notebook,Intel Celeron Dual Core N3050 1.6GHz,2.0,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,100.45466986113651,0,500
Lenovo,Notebook,Intel Core i7 6700HQ 2.6GHz,8.0,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,157.3505121487356,0,1000
HP,Notebook,AMD A9-Series 9410 2.9GHz,6.0,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,141.21199808219862,0,0
Dell,Notebook,Intel Core i7 7500U 2.7GHz,8.0,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,100.45466986113651,0,1000
HP,Netbook,Intel Celeron Dual Core N3060 1.6GHz,2.0,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,100.45466986113651,0,0
Asus,Notebook,Intel Core i7 6500U 2.5GHz,4.0,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,100.45466986113651,0,500
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,4.0,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,165.6321180513006,128,0
Lenovo,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,16.0,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,276.053530085501,512,0
Lenovo,Notebook,Intel Celeron Dual Core N3050 1.6GHz,2.0,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,100.45466986113651,0,0
HP,Notebook,Intel Core i7 6500U 2.5GHz,6.0,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,100.45466986113651,0,1000
Asus,Notebook,Intel Celeron Dual Core N3050 1.6GHz,4.0,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113651,0,500
Asus,Ultrabook,Intel Core M 6Y30 0.9GHz,8.0,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,157.3505121487356,512,0
Dell,Notebook,Intel Core i3 7100U 2.4GHz,6.0,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113651,0,1000
